report_date,contract_code,category,position_type,long,short,net,long_change,short_change,net_change,long_pct,short_pct
2026-03-13,FEUA,compliance_operators,other,1423.0,1975.0,-552.0,-531.79,299.67,-831.46,1.62,2.25
2026-03-13,FEUA,commercial,other,7498.16,3011.65,4486.51,100.16,-940.35,1040.51,8.53,3.43
2026-03-13,FEUA,other_financial,other,34.0,0.0,34.0,9.0,0.0,9.0,0.04,0.0
2026-03-13,FEUA,commercial,risk_reducing,6521.48,4161.6,2359.879999999999,-5847.2,207.87,-6055.07,7.42,4.73
2026-03-06,FEUA,investment_firms,total,25285.06,77718.47,-52433.41,2777.12,8424.38,-5647.259999999999,27.32,83.99
2026-03-06,FEUA,commercial,total,19766.68,7905.73,11860.95,5629.32,1777.52,3851.8,21.36,8.54
2026-03-06,FEUA,investment_funds,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-06,FEUA,compliance_operators,total,45667.79,1956.33,43711.46,5399.79,1053.33,4346.46,49.35,2.11
2026-03-06,FEUA,investment_firms,risk_reducing,210.16,704.3,-494.14,60.81,54.21,6.600000000000001,0.23,0.76
2026-03-06,FEUA,other_financial,risk_reducing,6.0,0.0,6.0,-7.0,0.0,-7.0,0.01,0.0
2026-03-06,FEUA,other_financial,total,31.0,0.0,31.0,8.0,-30.0,38.0,0.03,0.0
2026-03-06,FEUA,investment_funds,total,1786.0,4956.0,-3170.0,-58.0,2531.0,-2589.0,1.93,5.36
2026-03-06,FEUA,compliance_operators,other,1954.79,1675.33,279.46000000000004,-211.21,940.33,-1151.54,2.11,1.81
2026-03-06,FEUA,investment_firms,other,25074.9,77014.17,-51939.27,2716.31,8370.17,-5653.860000000001,27.1,83.23
2026-03-06,FEUA,compliance_operators,risk_reducing,43713.0,281.0,43432.0,5611.0,113.0,5498.0,47.24,0.3
2026-03-06,FEUA,commercial,risk_reducing,12368.68,3953.73,8414.95,-360.38,1367.29,-1727.67,13.37,4.27
2026-03-06,FEUA,other_financial,other,25.0,0.0,25.0,15.0,-30.0,45.0,0.03,0.0
2026-03-06,FEUA,investment_funds,other,1786.0,4956.0,-3170.0,-58.0,2531.0,-2589.0,1.93,5.36
2026-03-06,FEUA,commercial,other,7398.0,3952.0,3446.0,5989.7,410.23,5579.469999999999,7.99,4.27
2026-02-27,FEUA,investment_firms,other,22358.59,68644.0,-46285.41,-1007.07,1332.3,-2339.37,28.38,87.13
2026-02-27,FEUA,investment_firms,total,22507.94,69294.09,-46786.15,-859.72,1746.39,-2606.11,28.57,87.96
