report_date,contract_code,category,position_type,long,short,net,long_change,short_change,net_change,long_pct,short_pct
2025-11-14,FDBM,commercial,risk_reducing,25085470.0,28870925.0,-3785455.0,422566.0,1262067.0,-839501.0,40.55,46.67
2025-11-14,FDBM,investment_funds,risk_reducing,123988.0,5040.0,118948.0,102388.0,0.0,102388.0,0.2,0.01
2025-11-14,FDBM,other_financial,total,297863.0,66780.0,231083.0,0.0,0.0,0.0,0.48,0.11
2025-11-14,FDBM,commercial,total,44001829.0,42493845.0,1507984.0,606443.0,531696.0,74747.0,71.13,68.69
2025-11-14,FDBM,investment_firms,total,8638171.0,12551627.0,-3913456.0,-152413.0,424931.0,-577344.0,13.96,20.29
2025-11-14,FDBM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14,FDBM,other_financial,risk_reducing,66959.0,7920.0,59039.0,0.0,0.0,0.0,0.11,0.01
2025-11-07,FDBM,investment_funds,risk_reducing,21600.0,5040.0,16560.0,0.0,5040.0,-5040.0,0.04,0.01
2025-11-07,FDBM,investment_firms,other,8757921.0,12086655.0,-3328734.0,461903.0,247089.0,214814.0,14.43,19.91
2025-11-07,FDBM,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,FDBM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,FDBM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,FDBM,commercial,risk_reducing,24662904.0,27608858.0,-2945954.0,31912.0,1340449.0,-1308537.0,40.62,45.47
2025-11-07,FDBM,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,FDBM,investment_funds,other,8305780.0,6599465.0,1706315.0,335057.0,-323165.0,658222.0,13.68,10.87
2025-11-07,FDBM,investment_firms,risk_reducing,32663.0,40041.0,-7378.0,6287.0,30609.0,-24322.0,0.05,0.07
2025-11-07,FDBM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,FDBM,investment_firms,total,8790584.0,12126696.0,-3336112.0,468190.0,277698.0,190492.0,14.48,19.97
2025-11-07,FDBM,investment_funds,total,8327380.0,6604505.0,1722875.0,335057.0,-318125.0,653182.0,13.72,10.88
2025-11-07,FDBM,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
